,target name,target accession,tlen,query name,accession,qlen,E-value,score,bias,#,of,c-Evalue,i-Evalue,score,bias,from,to,from,to,from,to,acc,description of target
1683,sp|B8DA61|HIS4_LISMH,-,240,MSA_M_1,-,357,0.019,6.5,0.0,2,2,0.43,1.1e+02,6.5,0.0,176,234,176,234,176,234,0.87,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Listeria monocytogenes serotype 4a (strain HCC23) OX=552536 GN=hisA PE=3 SV=1
1684,sp|A1S6Z5|HIS4_SHEAM,-,245,MSA_M_1,-,357,0.019,12.6,0.1,1,2,0.006,1.6,12.6,0.1,52,114,52,114,52,114,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella amazonensis (strain ATCC BAA-1098 / SB2B) OX=326297 GN=hisA PE=3 SV=1
1685,sp|A1S6Z5|HIS4_SHEAM,-,245,MSA_M_1,-,357,0.019,5.9,0.2,2,2,0.66,1.7e+02,5.9,0.2,182,239,182,239,182,239,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella amazonensis (strain ATCC BAA-1098 / SB2B) OX=326297 GN=hisA PE=3 SV=1
1686,sp|Q2FN18|HIS4_METHJ,-,236,MSA_M_1,-,357,0.02,18.3,0.1,1,1,0.00012,0.03,18.3,0.1,179,232,179,232,179,232,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanospirillum hungatei JF-1 (strain ATCC 27890 / DSM 864 / NBRC 100397 / JF-1) OX=323259 GN=hisA PE=3 SV=1
1687,sp|A1A3A5|PDXS_BIFAA,-,291,MSA_M_1,-,357,0.02,18.8,0.1,1,1,8.1e-05,0.021,18.8,0.1,182,261,182,261,182,261,0.86,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Bifidobacterium adolescentis (strain ATCC 15703 / DSM 20083 / NCTC 11814 / E194a) OX=367928 GN=pdxS PE=3 SV=1
1688,sp|P43545|SNZ3_YEAST,-,298,MSA_M_1,-,357,0.02,16.8,0.1,1,1,0.00031,0.082,16.8,0.1,177,255,177,255,177,255,0.88,Probable pyridoxal 5'-phosphate synthase subunit SNZ3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNZ3 PE=2 SV=1
1689,sp|A2BPR2|HIS6_PROMS,-,256,MSA_M_1,-,357,0.02,10.1,0.0,1,2,0.036,9.3,10.1,0.0,48,117,48,117,48,117,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Prochlorococcus marinus (strain AS9601) OX=146891 GN=hisF PE=3 SV=1
1690,sp|A2BPR2|HIS6_PROMS,-,256,MSA_M_1,-,357,0.02,6.8,0.0,2,2,0.36,95,6.8,0.0,178,231,178,231,178,231,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Prochlorococcus marinus (strain AS9601) OX=146891 GN=hisF PE=3 SV=1
1691,sp|Q2VYI9|HIS4_MAGSA,-,239,MSA_M_1,-,357,0.02,9.8,0.2,1,2,0.044,12,9.8,0.2,63,116,63,116,63,116,0.92,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Magnetospirillum magneticum (strain AMB-1 / ATCC 700264) OX=342108 GN=hisA PE=3 SV=1
1692,sp|Q2VYI9|HIS4_MAGSA,-,239,MSA_M_1,-,357,0.02,9.8,0.3,2,2,0.045,12,9.8,0.3,178,223,178,223,178,223,0.78,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Magnetospirillum magneticum (strain AMB-1 / ATCC 700264) OX=342108 GN=hisA PE=3 SV=1
1693,sp|P53824|SNZ2_YEAST,-,298,MSA_M_1,-,357,0.021,16.8,0.1,1,1,0.00031,0.082,16.8,0.1,177,255,177,255,177,255,0.88,Probable pyridoxal 5'-phosphate synthase subunit SNZ2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNZ2 PE=1 SV=1
1694,sp|B7GUB5|PDXS_BIFLS,-,291,MSA_M_1,-,357,0.021,18.8,0.1,1,1,7.8e-05,0.021,18.8,0.1,181,261,181,261,181,261,0.86,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Bifidobacterium longum subsp. infantis (strain ATCC 15697 / DSM 20088 / JCM 1222 / NCTC 11817 / S12) OX=391904 GN=pdxS PE=3 SV=1
1695,sp|Q8G574|PDXS_BIFLO,-,291,MSA_M_1,-,357,0.021,18.8,0.1,1,1,7.8e-05,0.021,18.8,0.1,181,261,181,261,181,261,0.86,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Bifidobacterium longum (strain NCC 2705) OX=206672 GN=pdxS PE=3 SV=2
1696,sp|B2UQA2|HIS6_AKKM8,-,255,MSA_M_1,-,357,0.021,8.7,0.0,1,2,0.092,24,8.7,0.0,48,115,48,115,48,115,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Akkermansia muciniphila (strain ATCC BAA-835 / Muc) OX=349741 GN=hisF PE=3 SV=1
1697,sp|B2UQA2|HIS6_AKKM8,-,255,MSA_M_1,-,357,0.021,8.7,0.1,2,2,0.095,25,8.7,0.1,171,240,171,240,171,240,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Akkermansia muciniphila (strain ATCC BAA-835 / Muc) OX=349741 GN=hisF PE=3 SV=1
1698,sp|B8CR53|HIS4_SHEPW,-,245,MSA_M_1,-,357,0.021,10.7,0.1,1,2,0.023,6.1,10.7,0.1,51,114,51,114,51,114,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella piezotolerans (strain WP3 / JCM 13877) OX=225849 GN=hisA PE=3 SV=1
1699,sp|B8CR53|HIS4_SHEPW,-,245,MSA_M_1,-,357,0.021,7.2,0.2,2,2,0.27,70,7.2,0.2,131,238,131,238,131,238,0.77,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella piezotolerans (strain WP3 / JCM 13877) OX=225849 GN=hisA PE=3 SV=1
1700,sp|Q1MNC1|HIS4_RHIL3,-,248,MSA_M_1,-,357,0.021,3.5,0.0,1,2,3.5,9.1e+02,3.5,0.0,63,119,63,119,63,119,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Rhizobium leguminosarum bv. viciae (strain 3841) OX=216596 GN=hisA PE=3 SV=1
1701,sp|Q1MNC1|HIS4_RHIL3,-,248,MSA_M_1,-,357,0.021,13.2,0.0,2,2,0.004,1.1,13.2,0.0,180,224,180,224,180,224,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Rhizobium leguminosarum bv. viciae (strain 3841) OX=216596 GN=hisA PE=3 SV=1
1702,sp|A8FAD5|PDXS_BACP2,-,294,MSA_M_1,-,357,0.021,18.8,0.0,1,1,8.1e-05,0.021,18.8,0.0,181,271,181,271,181,271,0.80,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Bacillus pumilus (strain SAFR-032) OX=315750 GN=pdxS PE=3 SV=1
1703,sp|B8DWP6|PDXS_BIFA0,-,291,MSA_M_1,-,357,0.021,18.8,0.1,1,1,8.1e-05,0.021,18.8,0.1,181,261,181,261,181,261,0.85,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Bifidobacterium animalis subsp. lactis (strain AD011) OX=442563 GN=pdxS PE=3 SV=1
1704,sp|A4WIJ6|TPIS_PYRAR,-,224,MSA_M_1,-,357,0.021,17.9,0.6,1,1,0.00015,0.038,17.9,0.6,103,219,103,219,103,219,0.82,Triosephosphate isomerase OS=Pyrobaculum arsenaticum (strain DSM 13514 / JCM 11321 / PZ6) OX=340102 GN=tpiA PE=3 SV=1
1705,sp|Q8XV85|HIS6_RALSO,-,256,MSA_M_1,-,357,0.021,3.8,0.2,1,2,2.9,7.7e+02,3.8,0.2,52,126,52,126,52,126,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Ralstonia solanacearum (strain GMI1000) OX=267608 GN=hisF PE=3 SV=1
1706,sp|Q8XV85|HIS6_RALSO,-,256,MSA_M_1,-,357,0.021,13.9,0.0,2,2,0.0024,0.63,13.9,0.0,177,245,177,245,177,245,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Ralstonia solanacearum (strain GMI1000) OX=267608 GN=hisF PE=3 SV=1
1707,sp|A4XWQ0|PYRD_PSEMY,-,340,MSA_M_1,-,357,0.022,17.7,1.4,1,1,0.00017,0.044,17.7,1.4,240,336,240,336,240,336,0.80,Dihydroorotate dehydrogenase (quinone) OS=Pseudomonas mendocina (strain ymp) OX=399739 GN=pyrD PE=3 SV=1
1708,sp|A0QWG8|PDXS_MYCS2,-,303,MSA_M_1,-,357,0.022,18.6,0.4,1,1,8.8e-05,0.023,18.6,0.4,194,265,194,265,194,265,0.85,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=pdxS PE=3 SV=1
1709,sp|A5UY52|HIS6_ROSS1,-,258,MSA_M_1,-,357,0.022,7.5,0.2,1,2,0.21,55,7.5,0.2,15,113,15,113,15,113,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Roseiflexus sp. (strain RS-1) OX=357808 GN=hisF PE=3 SV=1
1710,sp|A5UY52|HIS6_ROSS1,-,258,MSA_M_1,-,357,0.022,12.7,0.5,2,2,0.0058,1.5,12.7,0.5,167,239,167,239,167,239,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Roseiflexus sp. (strain RS-1) OX=357808 GN=hisF PE=3 SV=1
1711,sp|B1L5U5|IMDH_KORCO,-,476,MSA_M_1,-,357,0.023,9.6,0.1,1,2,0.051,13,9.6,0.1,32,92,32,92,32,92,0.84,Inosine-5'-monophosphate dehydrogenase OS=Korarchaeum cryptofilum (strain OPF8) OX=374847 GN=guaB PE=3 SV=1
1712,sp|B1L5U5|IMDH_KORCO,-,476,MSA_M_1,-,357,0.023,10.8,0.9,2,2,0.021,5.5,10.8,0.9,299,373,299,373,299,373,0.82,Inosine-5'-monophosphate dehydrogenase OS=Korarchaeum cryptofilum (strain OPF8) OX=374847 GN=guaB PE=3 SV=1
1713,sp|Q5V2C9|HIS6_HALMA,-,271,MSA_M_1,-,357,0.023,11.7,0.1,1,2,0.011,3,11.7,0.1,47,115,47,115,47,115,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Haloarcula marismortui (strain ATCC 43049 / DSM 3752 / JCM 8966 / VKM B-1809) OX=272569 GN=hisF PE=3 SV=1
1714,sp|Q5V2C9|HIS6_HALMA,-,271,MSA_M_1,-,357,0.023,5.1,0.0,2,2,1.2,3.1e+02,5.1,0.0,197,260,197,260,197,260,0.78,Imidazole glycerol phosphate synthase subunit HisF OS=Haloarcula marismortui (strain ATCC 43049 / DSM 3752 / JCM 8966 / VKM B-1809) OX=272569 GN=hisF PE=3 SV=1
1715,sp|C5D337|PDXS_GEOSW,-,294,MSA_M_1,-,357,0.023,18.4,0.0,1,1,0.0001,0.027,18.4,0.0,181,278,181,278,181,278,0.80,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Geobacillus sp. (strain WCH70) OX=471223 GN=pdxS PE=3 SV=1
1716,sp|C3L9P7|HIS6_BACAC,-,252,MSA_M_1,-,357,0.023,7.0,0.1,1,2,0.31,83,7.0,0.1,35,111,35,111,35,111,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus anthracis (strain CDC 684 / NRRL 3495) OX=568206 GN=hisF PE=3 SV=1
1717,sp|C3L9P7|HIS6_BACAC,-,252,MSA_M_1,-,357,0.023,9.9,0.0,2,2,0.04,10,9.9,0.0,175,246,175,246,175,246,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus anthracis (strain CDC 684 / NRRL 3495) OX=568206 GN=hisF PE=3 SV=1
1718,sp|C3P506|HIS6_BACAA,-,252,MSA_M_1,-,357,0.023,7.0,0.1,1,2,0.31,83,7.0,0.1,35,111,35,111,35,111,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus anthracis (strain A0248) OX=592021 GN=hisF PE=3 SV=1
1719,sp|C3P506|HIS6_BACAA,-,252,MSA_M_1,-,357,0.023,9.9,0.0,2,2,0.04,10,9.9,0.0,175,246,175,246,175,246,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus anthracis (strain A0248) OX=592021 GN=hisF PE=3 SV=1
1720,sp|Q6HLE3|HIS6_BACHK,-,252,MSA_M_1,-,357,0.023,7.0,0.1,1,2,0.31,83,7.0,0.1,35,111,35,111,35,111,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus thuringiensis subsp. konkukian (strain 97-27) OX=281309 GN=hisF PE=3 SV=1
1721,sp|Q6HLE3|HIS6_BACHK,-,252,MSA_M_1,-,357,0.023,9.9,0.0,2,2,0.04,10,9.9,0.0,175,246,175,246,175,246,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus thuringiensis subsp. konkukian (strain 97-27) OX=281309 GN=hisF PE=3 SV=1
1722,sp|Q81T58|HIS6_BACAN,-,252,MSA_M_1,-,357,0.023,7.0,0.1,1,2,0.31,83,7.0,0.1,35,111,35,111,35,111,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus anthracis OX=1392 GN=hisF PE=3 SV=1
1723,sp|Q81T58|HIS6_BACAN,-,252,MSA_M_1,-,357,0.023,9.9,0.0,2,2,0.04,10,9.9,0.0,175,246,175,246,175,246,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus anthracis OX=1392 GN=hisF PE=3 SV=1
1724,sp|Q8Y5G2|PDXS_LISMO,-,295,MSA_M_1,-,357,0.023,18.6,0.1,1,1,8.9e-05,0.023,18.6,0.1,156,272,156,272,156,272,0.87,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e) OX=169963 GN=pdxS PE=3 SV=1
1725,sp|Q2KTT2|HIS4_BORA1,-,246,MSA_M_1,-,357,0.024,7.0,0.1,1,2,0.31,82,7.0,0.1,63,112,63,112,63,112,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Bordetella avium (strain 197N) OX=360910 GN=hisA PE=3 SV=1
1726,sp|Q2KTT2|HIS4_BORA1,-,246,MSA_M_1,-,357,0.024,12.9,0.9,2,2,0.0048,1.3,12.9,0.9,175,223,175,223,175,223,0.92,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Bordetella avium (strain 197N) OX=360910 GN=hisA PE=3 SV=1
1727,sp|Q7P0F0|HIS4_CHRVO,-,246,MSA_M_1,-,357,0.024,9.6,0.2,1,2,0.048,13,9.6,0.2,54,114,54,114,54,114,0.87,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757) OX=243365 GN=hisA PE=3 SV=1
1728,sp|Q7P0F0|HIS4_CHRVO,-,246,MSA_M_1,-,357,0.024,9.9,0.5,2,2,0.039,10,9.9,0.5,173,238,173,238,173,238,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757) OX=243365 GN=hisA PE=3 SV=1
1729,sp|A7GMV0|HIS6_BACCN,-,252,MSA_M_1,-,357,0.024,9.0,0.1,1,2,0.076,20,9.0,0.1,40,110,40,110,40,110,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus cytotoxicus (strain DSM 22905 / CIP 110041 / 391-98 / NVH 391-98) OX=315749 GN=hisF PE=3 SV=1
1730,sp|A7GMV0|HIS6_BACCN,-,252,MSA_M_1,-,357,0.024,7.8,0.0,2,2,0.17,45,7.8,0.0,174,245,174,245,174,245,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus cytotoxicus (strain DSM 22905 / CIP 110041 / 391-98 / NVH 391-98) OX=315749 GN=hisF PE=3 SV=1
1731,sp|Q9K1D7|PYRD_NEIMB,-,335,MSA_M_1,-,357,0.024,17.8,0.0,1,1,0.00015,0.041,17.8,0.0,259,331,259,331,259,331,0.88,Dihydroorotate dehydrogenase (quinone) OS=Neisseria meningitidis serogroup B (strain MC58) OX=122586 GN=pyrD PE=3 SV=1
1732,sp|Q57854|HIS6_METJA,-,272,MSA_M_1,-,357,0.025,6.8,0.0,1,2,0.36,94,6.8,0.0,50,120,50,120,50,120,0.90,Imidazole glycerol phosphate synthase subunit HisF OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=hisF PE=3 SV=1
1733,sp|Q57854|HIS6_METJA,-,272,MSA_M_1,-,357,0.025,9.7,0.0,2,2,0.046,12,9.7,0.0,194,259,194,259,194,259,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=hisF PE=3 SV=1
1734,sp|B1GYY3|PYRDB_UNCTG,-,306,MSA_M_1,-,357,0.025,17.5,0.3,1,1,0.0002,0.052,17.5,0.3,219,286,219,286,219,286,0.88,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Uncultured termite group 1 bacterium phylotype Rs-D17 OX=1408204 GN=pyrD PE=3 SV=1"
1735,sp|P25996|PYRDB_BACSU,-,311,MSA_M_1,-,357,0.025,17.7,0.3,1,1,0.00018,0.046,17.7,0.3,215,274,215,274,215,274,0.92,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Bacillus subtilis (strain 168) OX=224308 GN=pyrD PE=1 SV=1"
1736,sp|Q11CK7|HIS6_CHESB,-,268,MSA_M_1,-,357,0.025,6.4,0.0,1,2,0.47,1.2e+02,6.4,0.0,44,123,44,123,44,123,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Chelativorans sp. (strain BNC1) OX=266779 GN=hisF PE=3 SV=1
1737,sp|Q11CK7|HIS6_CHESB,-,268,MSA_M_1,-,357,0.025,10.5,0.2,2,2,0.027,7.2,10.5,0.2,179,244,179,244,179,244,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Chelativorans sp. (strain BNC1) OX=266779 GN=hisF PE=3 SV=1
1738,sp|O32912|Y2066_MYCLE,-,478,MSA_M_1,-,357,0.025,6.7,0.1,1,2,0.37,97,6.7,0.1,41,100,41,100,41,100,0.85,Uncharacterized oxidoreductase ML2066 OS=Mycobacterium leprae (strain TN) OX=272631 GN=ML2066 PE=3 SV=1
1739,sp|O32912|Y2066_MYCLE,-,478,MSA_M_1,-,357,0.025,11.6,0.0,2,2,0.012,3.1,11.6,0.0,314,385,314,385,314,385,0.88,Uncharacterized oxidoreductase ML2066 OS=Mycobacterium leprae (strain TN) OX=272631 GN=ML2066 PE=3 SV=1
1740,sp|Q58923|TPIS_METJA,-,219,MSA_M_1,-,357,0.025,17.8,0.5,1,1,0.00016,0.042,17.8,0.5,99,217,99,217,99,217,0.79,Triosephosphate isomerase OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=tpiA PE=1 SV=1
1741,sp|B8GEX3|HIS6_METPE,-,268,MSA_M_1,-,357,0.026,9.5,0.1,1,2,0.054,14,9.5,0.1,42,111,42,111,42,111,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Methanosphaerula palustris (strain ATCC BAA-1556 / DSM 19958 / E1-9c) OX=521011 GN=hisF PE=3 SV=1
1742,sp|B8GEX3|HIS6_METPE,-,268,MSA_M_1,-,357,0.026,8.5,0.1,2,2,0.11,28,8.5,0.1,185,245,185,245,185,245,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Methanosphaerula palustris (strain ATCC BAA-1556 / DSM 19958 / E1-9c) OX=521011 GN=hisF PE=3 SV=1
1743,sp|A6GY75|HIS6_FLAPJ,-,251,MSA_M_1,-,357,0.026,12.7,0.0,1,2,0.0057,1.5,12.7,0.0,35,113,35,113,35,113,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Flavobacterium psychrophilum (strain ATCC 49511 / DSM 21280 / CIP 103535 / JIP02/86) OX=402612 GN=hisF PE=3 SV=1
1744,sp|A6GY75|HIS6_FLAPJ,-,251,MSA_M_1,-,357,0.026,4.1,0.1,2,2,2.4,6.2e+02,4.1,0.1,183,238,183,238,183,238,0.77,Imidazole glycerol phosphate synthase subunit HisF OS=Flavobacterium psychrophilum (strain ATCC 49511 / DSM 21280 / CIP 103535 / JIP02/86) OX=402612 GN=hisF PE=3 SV=1
1745,sp|A6UR05|HIS6_METVS,-,272,MSA_M_1,-,357,0.026,5.0,0.0,1,2,1.2,3.2e+02,5.0,0.0,53,120,53,120,53,120,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Methanococcus vannielii (strain ATCC 35089 / DSM 1224 / JCM 13029 / OCM 148 / SB) OX=406327 GN=hisF PE=3 SV=1
1746,sp|A6UR05|HIS6_METVS,-,272,MSA_M_1,-,357,0.026,11.4,0.0,2,2,0.014,3.7,11.4,0.0,195,267,195,267,195,267,0.78,Imidazole glycerol phosphate synthase subunit HisF OS=Methanococcus vannielii (strain ATCC 35089 / DSM 1224 / JCM 13029 / OCM 148 / SB) OX=406327 GN=hisF PE=3 SV=1
1747,sp|Q8CQ93|HIS4_STAES,-,234,MSA_M_1,-,357,0.027,2.7,0.0,1,2,6.3,1.7e+03,2.7,0.0,54,117,54,117,54,117,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200) OX=176280 GN=hisA PE=3 SV=1
1748,sp|Q8CQ93|HIS4_STAES,-,234,MSA_M_1,-,357,0.027,13.5,0.0,2,2,0.0031,0.83,13.5,0.0,167,226,167,226,167,226,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200) OX=176280 GN=hisA PE=3 SV=1
1749,sp|B7HKD4|HIS6_BACC7,-,252,MSA_M_1,-,357,0.027,7.0,0.1,1,2,0.31,83,7.0,0.1,35,111,35,111,35,111,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus cereus (strain AH187) OX=405534 GN=hisF PE=3 SV=1
1750,sp|B7HKD4|HIS6_BACC7,-,252,MSA_M_1,-,357,0.027,9.7,0.0,2,2,0.046,12,9.7,0.0,175,246,175,246,175,246,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus cereus (strain AH187) OX=405534 GN=hisF PE=3 SV=1
1751,sp|B2KEU8|HIS6_ELUMP,-,250,MSA_M_1,-,357,0.027,11.8,0.0,1,2,0.011,2.9,11.8,0.0,48,128,48,128,48,128,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Elusimicrobium minutum (strain Pei191) OX=445932 GN=hisF PE=3 SV=1
1752,sp|B2KEU8|HIS6_ELUMP,-,250,MSA_M_1,-,357,0.027,4.8,0.1,2,2,1.4,3.7e+02,4.8,0.1,183,237,183,237,183,237,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Elusimicrobium minutum (strain Pei191) OX=445932 GN=hisF PE=3 SV=1
1753,sp|Q74HT0|NANE_LACJO,-,230,MSA_M_1,-,357,0.027,17.2,0.0,1,1,0.00025,0.066,17.2,0.0,90,217,90,217,90,217,0.84,Putative N-acetylmannosamine-6-phosphate 2-epimerase OS=Lactobacillus johnsonii (strain CNCM I-12250 / La1 / NCC 533) OX=257314 GN=nanE PE=3 SV=1
1754,sp|Q8A7Z6|HIS6_BACTN,-,251,MSA_M_1,-,357,0.027,9.6,0.0,1,2,0.049,13,9.6,0.0,41,110,41,110,41,110,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / NCTC 10582 / E50 / VPI-5482) OX=226186 GN=hisF PE=3 SV=1
1755,sp|Q8A7Z6|HIS6_BACTN,-,251,MSA_M_1,-,357,0.027,6.8,0.1,2,2,0.35,92,6.8,0.1,183,232,183,232,183,232,0.71,Imidazole glycerol phosphate synthase subunit HisF OS=Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / NCTC 10582 / E50 / VPI-5482) OX=226186 GN=hisF PE=3 SV=1
1756,sp|A0QHH6|HIS6_MYCA1,-,265,MSA_M_1,-,357,0.027,10.0,0.2,1,2,0.038,10,10.0,0.2,54,139,54,139,54,139,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Mycobacterium avium (strain 104) OX=243243 GN=hisF PE=3 SV=1
1757,sp|A0QHH6|HIS6_MYCA1,-,265,MSA_M_1,-,357,0.027,10.1,0.6,2,2,0.034,9,10.1,0.6,184,250,184,250,184,250,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Mycobacterium avium (strain 104) OX=243243 GN=hisF PE=3 SV=1
1758,sp|P60666|HIS6_MYCPA,-,265,MSA_M_1,-,357,0.027,10.0,0.2,1,2,0.038,10,10.0,0.2,54,139,54,139,54,139,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10) OX=262316 GN=hisF PE=3 SV=1
1759,sp|P60666|HIS6_MYCPA,-,265,MSA_M_1,-,357,0.027,10.1,0.6,2,2,0.034,9,10.1,0.6,184,250,184,250,184,250,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10) OX=262316 GN=hisF PE=3 SV=1
1760,sp|Q1D4M4|HIS6_MYXXD,-,253,MSA_M_1,-,357,0.028,7.4,0.0,1,2,0.23,59,7.4,0.0,40,112,40,112,40,112,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Myxococcus xanthus (strain DK 1622) OX=246197 GN=hisF PE=3 SV=1
1761,sp|Q1D4M4|HIS6_MYXXD,-,253,MSA_M_1,-,357,0.028,10.7,0.6,2,2,0.024,6.2,10.7,0.6,174,227,174,227,174,227,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Myxococcus xanthus (strain DK 1622) OX=246197 GN=hisF PE=3 SV=1
1762,sp|Q8Y9G4|HIS4_LISMO,-,240,MSA_M_1,-,357,0.028,9.4,0.2,1,2,0.055,15,9.4,0.2,61,126,61,126,61,126,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e) OX=169963 GN=hisA PE=3 SV=1
